sysbench 1.0.11 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 56
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

1,56,127.69,4823.18,2603.62,1796.60,422.96,943.16,1.00,0.00
2,56,2944.11,108237.89,61979.42,40370.25,5888.22,56.84,17.01,0.00
3,56,3316.89,122179.97,70978.66,44567.53,6633.78,38.25,18.00,0.00
4,56,3460.22,125855.90,73792.63,45142.83,6920.43,37.56,12.00,0.00
5,56,3639.02,134630.66,79012.38,48340.24,7278.04,33.72,13.00,0.00
6,56,3409.03,128212.25,74792.73,46601.45,6818.07,35.59,7.00,0.00
7,56,3449.84,131870.91,77619.42,47351.81,6899.68,34.33,12.00,0.00
8,56,3729.03,139283.20,81456.70,50368.43,7458.06,32.53,17.00,0.00
9,56,3875.19,138691.95,79240.97,51700.59,7750.39,32.53,15.00,0.00
10,56,3934.95,144110.35,82663.05,53577.39,7869.91,30.81,18.00,0.00
11,56,3534.95,132769.25,77405.98,48293.36,7069.91,33.72,13.00,0.00
12,56,3761.89,138100.92,80296.63,50280.52,7523.78,33.72,17.00,0.00
13,56,3954.16,144135.74,83713.33,52514.09,7908.31,31.94,15.00,0.00
14,56,3895.92,147918.86,88100.13,52027.90,7790.83,32.53,15.00,0.00
15,56,3843.89,136782.10,79488.73,49604.58,7688.78,34.33,9.00,0.00
16,56,3455.14,132231.32,79123.19,46198.86,6909.28,34.33,16.00,0.00
17,56,3786.01,140159.22,81804.13,50783.08,7572.01,33.12,10.00,0.00
18,56,3792.02,144014.68,85272.40,51157.24,7585.04,31.94,10.00,0.00
19,56,3894.92,147046.88,86452.16,52804.88,7789.83,32.53,18.00,0.00
20,56,3992.93,153062.29,90378.40,54698.03,7985.86,31.37,23.00,0.00
21,56,3740.07,135426.70,78931.57,49014.98,7480.15,32.53,14.00,0.00
22,56,4176.07,158830.77,94285.65,56192.98,8352.15,30.81,18.00,0.00
23,56,4149.90,155308.41,91928.87,55079.73,8299.81,30.81,9.00,0.00
24,56,3901.01,143298.46,81276.26,54220.17,7802.03,31.94,12.00,0.00
25,56,3539.05,126462.79,71247.01,48137.68,7078.10,34.33,9.00,0.00
26,56,4004.90,151374.30,89247.82,54116.68,8009.80,33.12,18.00,0.00
27,56,4104.08,148106.02,84580.73,55318.13,8207.17,31.94,19.00,0.00
28,56,4142.97,153810.78,90917.28,54606.57,8286.93,32.53,21.00,0.00
29,56,4340.07,161128.45,93314.42,59136.90,8677.13,30.81,24.00,0.00
30,56,4426.03,163550.10,94929.64,59765.40,8855.06,34.33,23.00,0.00
31,56,5268.94,194967.69,112709.67,71721.15,10536.88,28.16,30.00,0.00
32,56,5144.88,188524.60,109286.45,68948.39,10289.76,29.19,21.00,0.00
33,56,5249.04,194021.59,111325.91,72196.59,10499.09,27.17,26.00,0.00
34,56,5289.95,196446.02,115792.83,70073.29,10579.89,28.16,17.00,0.00
35,56,4688.08,175390.04,103056.79,62957.09,9376.16,30.26,19.00,0.00
36,56,5029.14,189176.42,110665.17,68452.96,10058.29,30.26,20.00,0.00
37,56,5256.90,195256.17,114014.76,70727.61,10513.79,28.16,22.00,0.00
38,56,5261.08,193512.89,110974.66,72016.08,10522.16,27.66,27.00,0.00
39,56,5216.03,192369.19,112648.70,69289.43,10431.06,29.19,22.00,0.00
40,56,4359.05,166065.72,97269.01,60078.62,8718.09,33.12,16.00,0.00
