sysbench 1.0.11 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 56
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

1,56,172.59,6466.69,3550.60,2403.31,512.79,909.80,0.00,0.00
2,56,2796.82,103413.35,59554.48,38265.23,5593.64,57.87,15.00,0.00
3,56,3095.01,114243.51,65381.29,42672.19,6190.03,50.11,14.00,0.00
4,56,3205.00,119876.97,70671.98,42794.99,6410.00,51.02,12.00,0.00
5,56,3342.09,124029.39,72439.98,44905.23,6684.18,36.89,18.00,0.00
6,56,3462.01,124899.20,71517.12,46458.08,6924.01,36.89,17.00,0.00
7,56,3339.95,126336.25,75246.96,44409.39,6679.91,36.89,11.00,0.00
8,56,3557.92,136711.02,80731.24,48864.94,7114.85,33.72,16.00,0.00
9,56,3740.08,140858.87,84408.72,48969.00,7481.15,33.72,14.00,0.00
10,56,3769.93,141726.32,82103.45,52083.02,7539.86,32.53,11.00,0.00
11,56,3913.01,144727.39,83863.23,53039.14,7825.02,31.37,15.00,0.00
12,56,3596.93,132183.54,77471.56,47517.12,7194.87,32.53,6.00,0.00
13,56,3890.98,144484.07,83770.46,52931.66,7781.95,31.37,9.00,0.00
14,56,3987.13,148338.69,87799.77,52564.66,7974.25,31.37,19.00,0.00
15,56,3992.13,148672.99,87012.92,53679.80,7980.27,31.94,12.00,0.00
16,56,3713.87,137510.36,80433.28,49645.32,7431.75,33.12,14.00,0.00
17,56,3898.03,147912.98,87401.58,52715.35,7796.05,31.94,12.00,0.00
18,56,4058.00,149007.89,86471.94,54419.96,8115.99,31.37,17.00,0.00
19,56,4041.92,153052.85,89385.16,55583.85,8083.83,30.81,17.00,0.00
20,56,4194.16,157554.14,92973.62,56192.19,8388.33,30.81,15.00,0.00
21,56,3828.93,142862.27,84138.39,51066.03,7657.85,33.12,13.00,0.00
22,56,4159.01,153931.43,89259.25,56354.16,8318.02,30.81,14.00,0.00
23,56,4269.98,153520.19,87711.54,57268.70,8539.96,29.72,22.00,0.00
24,56,4010.93,147462.51,86397.54,53044.10,8020.86,32.53,14.00,0.00
25,56,3593.01,131494.24,77144.14,47163.09,7187.01,33.72,13.00,0.00
26,56,3886.07,145388.55,85218.50,52397.92,7772.14,33.72,10.00,0.00
27,56,4068.11,146952.08,84716.35,54100.50,8135.23,32.53,24.00,0.00
28,56,4021.79,151429.20,90290.35,53094.27,8044.59,33.12,18.00,0.00
29,56,4037.93,150325.36,87117.47,55132.03,8075.86,32.53,15.00,0.00
30,56,3752.10,138804.75,80957.19,50343.36,7504.20,33.72,16.00,0.00
31,56,4133.06,148995.10,84881.20,55847.79,8266.12,31.94,19.00,0.00
32,56,4171.96,154087.60,90138.18,55606.50,8342.92,31.94,27.00,0.00
33,56,4353.99,158632.47,91223.69,58699.80,8708.97,30.26,20.00,0.00
34,56,3695.01,135665.40,79048.23,49227.15,7390.02,35.59,13.00,0.00
35,56,4118.02,153599.74,88802.43,56562.27,8235.04,31.94,15.00,0.00
36,56,4180.02,155914.93,90876.54,56677.34,8361.05,31.94,12.00,0.00
37,56,4361.07,159573.51,93584.47,57267.90,8721.14,30.81,19.00,0.00
38,56,4250.90,157160.26,92304.81,56353.66,8501.80,33.12,30.00,0.00
39,56,3739.97,141047.71,82601.25,50965.53,7480.93,33.12,19.00,0.00
40,56,4211.04,157662.57,93326.93,55913.56,8422.08,31.37,18.00,0.00
41,56,4447.95,162296.14,94866.92,58533.33,8895.90,31.94,20.00,0.00
42,56,4364.97,159047.04,92035.45,58281.65,8729.95,31.37,17.00,0.00
43,56,3923.07,151096.81,88703.65,54547.01,7846.15,31.94,25.00,0.00
44,56,3965.02,142652.69,81033.39,53690.26,7929.04,33.72,17.00,0.00
45,56,4020.06,146965.30,83968.31,54955.86,8041.13,32.53,19.00,0.00
46,56,4061.03,153930.19,90466.70,55341.43,8122.06,33.72,21.00,0.00
47,56,4195.82,153851.25,88323.12,57136.49,8391.63,33.12,22.00,0.00
48,56,4022.10,150378.72,88022.18,54312.34,8044.20,32.53,16.00,0.00
49,56,4018.95,153083.96,90034.80,55010.27,8038.89,33.12,16.00,0.00
